ID,TENANT_ID,AMOUNT,HIDDEN,DESCRIPTION,CREATED_AT,ACCOUNT_BALANCE_ITEM_ID,TRANSACTION_TYPE,EFFECTIVE_ON,UUID,REFERENCE_NUMBER,REVERSAL,DAILY_TRANSACTION,UPDATED_AT,INTERNAL_ACCOUNT_CODE,DISPLAY_CODE,ACCOUNT_BALANCE_ID,FACILITY_ID,LEDGER_ID,_FIVETRAN_SYNCED,_FIVETRAN_START,_FIVETRAN_END,_FIVETRAN_ACTIVE
94244,3806,-85.00,FALSE,Unit #159,2014-04-08 03:07:46.149,49113,,2014-03-03 15:46:58.372,9b4c9c29-af51-41b7-badb-418b7c6c6a44,,FALSE,FALSE,2014-04-08 03:07:46.149,4000,,109782,13,5399,2026-07-09 09:47:00.217 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94245,3806,85.00,FALSE,Check #4337,2014-04-08 03:07:46.256,49114,,2014-04-02 17:58:34.811,a00c5ad8-f529-4231-9b1d-d2b237f1e7e1,,FALSE,FALSE,2014-04-08 03:07:46.256,1001,,109786,13,5399,2026-07-09 09:47:00.217 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94246,3806,-85.00,FALSE,Unit #159,2014-04-08 03:07:46.268,49114,,2014-04-02 17:58:34.811,256a56cd-6cb6-4b7f-bc70-a99ba27574d0,,FALSE,FALSE,2014-04-08 03:07:46.268,4000,,109784,13,5399,2026-07-09 09:47:00.217 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94247,3807,77.00,FALSE,Check #3931,2014-04-08 03:07:47.000,49115,,2014-02-03 17:52:04.510,97d77cb4-787b-4cec-ade9-4c9a18600ea6,,FALSE,FALSE,2014-04-08 03:07:47.000,1001,,109789,13,5400,2026-07-09 09:47:00.217 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94248,3807,-77.00,FALSE,Unit #160,2014-04-08 03:07:47.012,49115,,2014-02-03 17:52:04.510,07fdb4c2-e8fe-4e37-a138-88321e5bb78b,,FALSE,FALSE,2014-04-08 03:07:47.012,4000,,109788,13,5400,2026-07-09 09:47:00.217 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94249,3807,77.00,FALSE,Check #3938,2014-04-08 03:07:47.391,49118,,2014-03-06 17:16:07.453,06ed84ad-142e-474e-add8-470f32290869,,FALSE,FALSE,2014-04-08 03:07:47.391,1001,,109795,13,5400,2026-07-09 09:47:00.217 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94250,3807,-77.00,FALSE,Unit #160,2014-04-08 03:07:47.403,49118,,2014-03-06 17:16:07.453,bca26639-d837-4ddb-bb9d-dbc17951960e,,FALSE,FALSE,2014-04-08 03:07:47.403,4000,,109794,13,5400,2026-07-09 09:47:00.217 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94251,3808,77.00,FALSE,Check #1768,2014-04-08 03:07:48.537,49121,,2014-02-24 16:36:26.748,34649576-1fe4-4586-9fb3-9758a0c4fc16,,FALSE,FALSE,2014-04-08 03:07:48.537,1001,,109809,13,5401,2026-07-09 09:47:00.217 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94252,3808,-77.00,FALSE,Unit #161,2014-04-08 03:07:48.550,49121,,2014-02-24 16:36:26.748,1b13f9b3-65d7-468f-b5dd-e219f10602c1,,FALSE,FALSE,2014-04-08 03:07:48.550,4000,,109799,13,5401,2026-07-09 09:47:00.217 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94253,3808,77.00,FALSE,Check #1768,2014-04-08 03:07:48.615,49122,,2014-02-24 16:36:26.748,bce5c43d-13f5-4ed2-940a-c1f3b58e7f02,,FALSE,FALSE,2014-04-08 03:07:48.615,1001,,109809,13,5401,2026-07-09 09:47:00.217 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94254,3808,-77.00,FALSE,Unit #161,2014-04-08 03:07:48.627,49122,,2014-02-24 16:36:26.748,27764b5e-af38-4634-8d65-b2c3e240731b,,FALSE,FALSE,2014-04-08 03:07:48.627,4000,,109807,13,5401,2026-07-09 09:47:00.217 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94255,3808,77.00,FALSE,Check #1801,2014-04-08 03:07:48.923,49125,,2014-04-03 14:45:14.225,48dab9fc-642e-4446-8d22-760cb6ccf187,,FALSE,FALSE,2014-04-08 03:07:48.923,1001,,109813,13,5401,2026-07-09 09:47:00.217 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94256,3808,-77.00,FALSE,Unit #161,2014-04-08 03:07:48.935,49125,,2014-04-03 14:45:14.225,e5d4a00b-0644-4735-b493-1c3be919fe02,,FALSE,FALSE,2014-04-08 03:07:48.935,4000,,109810,13,5401,2026-07-09 09:47:00.217 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94257,3808,77.00,FALSE,Check #1801,2014-04-08 03:07:49.007,49126,,2014-04-03 14:45:14.225,3e8584de-e2bd-480a-8f16-622f29cdcc00,,FALSE,FALSE,2014-04-08 03:07:49.007,1001,,109813,13,5401,2026-07-09 09:47:00.217 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94258,3808,-77.00,FALSE,Unit #161,2014-04-08 03:07:49.097,49126,,2014-04-03 14:45:14.225,65c1cd15-d491-4481-a36e-ea1bbecfbc43,,FALSE,FALSE,2014-04-08 03:07:49.097,4000,,109812,13,5401,2026-07-09 09:47:00.217 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94259,3809,77.00,FALSE,Visa XXXX9652,2014-04-08 03:07:49.809,49127,,2014-02-03 21:51:53.927,88eee401-039c-47e3-8804-7f34f4f4ff1a,,FALSE,FALSE,2014-04-08 03:07:49.809,1020,,109816,13,5402,2026-07-09 09:47:00.217 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94260,3809,-77.00,FALSE,Unit #162,2014-04-08 03:07:49.821,49127,,2014-02-03 21:51:53.927,6cc5f76d-0724-4847-89ef-e7f5b3a7422e,,FALSE,FALSE,2014-04-08 03:07:49.821,4000,,109815,13,5402,2026-07-09 09:47:00.217 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94261,3809,77.00,FALSE,Visa XXXX9652,2014-04-08 03:07:49.927,49128,,2014-03-01 22:03:01.115,704e4645-1272-49d9-b5d0-01ca55610bb7,,FALSE,FALSE,2014-04-08 03:07:49.927,1020,,109818,13,5402,2026-07-09 09:47:00.217 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94262,3809,-77.00,FALSE,Unit #162,2014-04-08 03:07:49.939,49128,,2014-03-01 22:03:01.115,ffc51085-f46a-44a6-997d-db7093aeed07,,FALSE,FALSE,2014-04-08 03:07:49.939,4000,,109817,13,5402,2026-07-09 09:47:00.217 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94263,3809,77.00,FALSE,Visa XXXX9652,2014-04-08 03:07:50.044,49129,,2014-04-02 21:04:58.512,517c4017-1f80-4d72-98c3-e7cde14301d8,,FALSE,FALSE,2014-04-08 03:07:50.044,1020,,109820,13,5402,2026-07-09 09:47:00.217 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94264,3809,-77.00,FALSE,Unit #162,2014-04-08 03:07:50.056,49129,,2014-04-02 21:04:58.512,d436006f-c5a3-45b2-9de7-b034e41d06bd,,FALSE,FALSE,2014-04-08 03:07:50.056,4000,,109819,13,5402,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94265,3810,72.00,FALSE,Visa XXXX7913,2014-04-08 03:07:50.965,49130,,2014-02-03 21:59:32.273,72e7d9ad-cedf-4ef0-9700-51c51f6d40e5,,FALSE,FALSE,2014-04-08 03:07:50.965,1020,,109825,13,5403,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94266,3810,-72.00,FALSE,Unit #163,2014-04-08 03:07:50.977,49130,,2014-02-03 21:59:32.273,2789f44c-9d79-452c-8029-b6f8d1a36e9a,,FALSE,FALSE,2014-04-08 03:07:50.977,4000,,109824,13,5403,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94267,3810,72.00,FALSE,Visa XXXX7913,2014-04-08 03:07:51.274,49133,,2014-03-01 22:03:13.981,a1932bbb-70ad-44fd-82a5-4ec599b69918,,FALSE,FALSE,2014-04-08 03:07:51.274,1020,,109831,13,5403,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94268,3810,-72.00,FALSE,Unit #163,2014-04-08 03:07:51.286,49133,,2014-03-01 22:03:13.981,c60c08ef-784a-4d53-abb4-f6643defbb8b,,FALSE,FALSE,2014-04-08 03:07:51.286,4000,,109830,13,5403,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94269,3810,72.00,FALSE,Visa XXXX7913,2014-04-08 03:07:51.466,49134,,2014-04-02 21:04:10.257,2f2f6f18-cf99-484c-a246-d1de76a40e3e,,FALSE,FALSE,2014-04-08 03:07:51.466,1020,,109834,13,5403,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94270,3810,-72.00,FALSE,Unit #163,2014-04-08 03:07:51.479,49134,,2014-04-02 21:04:10.257,8e7a2eeb-1baf-45e6-a832-459832e248bf,,FALSE,FALSE,2014-04-08 03:07:51.479,4000,,109832,13,5403,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94271,3811,85.00,FALSE,Check #5838,2014-04-08 03:07:52.658,49137,,2014-02-18 20:15:37.259,e37af3db-2163-4b7d-bb4a-8905b4c8f801,,FALSE,FALSE,2014-04-08 03:07:52.658,1001,,109841,13,5404,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94272,3811,-85.00,FALSE,Unit #164,2014-04-08 03:07:52.669,49137,,2014-02-18 20:15:37.259,0eb2fc07-93e3-4fa9-aa47-84c215aa093c,,FALSE,FALSE,2014-04-08 03:07:52.669,4000,,109836,13,5404,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94273,3811,85.00,FALSE,Check #5885,2014-04-08 03:07:53.050,49141,,2014-03-15 12:16:11.341,0b9727a3-5475-4f79-8c19-23d1760ed2d5,,FALSE,FALSE,2014-04-08 03:07:53.050,1001,,109849,13,5404,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94274,3811,-85.00,FALSE,Unit #164,2014-04-08 03:07:53.062,49141,,2014-03-15 12:16:11.341,48b4e60f-0eaf-4e6a-aedd-f39d9c521a43,,FALSE,FALSE,2014-04-08 03:07:53.062,4000,,109846,13,5404,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94275,3811,85.00,FALSE,Check #5935,2014-04-08 03:07:53.246,49142,,2014-04-04 14:42:50.751,26595241-e105-4909-90ab-9ef5ee3710cf,,FALSE,FALSE,2014-04-08 03:07:53.246,1001,,109852,13,5404,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94276,3811,-85.00,FALSE,Unit #164,2014-04-08 03:07:53.258,49142,,2014-04-04 14:42:50.751,73510bb7-fc77-45b3-9380-cd4bc6a383fa,,FALSE,FALSE,2014-04-08 03:07:53.258,4000,,109850,13,5404,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94277,3812,35.00,FALSE,Cash,2014-04-08 03:07:54.212,49143,,2014-02-04 19:07:33.981,762a6159-ca02-4cb9-a67d-c0f83aa0ebbb,,FALSE,FALSE,2014-04-08 03:07:54.212,1000,,109857,13,5405,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94278,3812,-35.00,FALSE,Unit #165,2014-04-08 03:07:54.223,49143,,2014-02-04 19:07:33.981,6e7d75d3-8ed2-45dd-9e07-5d0fec95b57e,,FALSE,FALSE,2014-04-08 03:07:54.223,4000,,109854,13,5405,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94279,3812,7.00,FALSE,Cash,2014-04-08 03:07:54.361,49144,,2014-02-04 19:07:33.981,991c85b6-14bc-4e72-8ce7-b4cf4c958e67,,FALSE,FALSE,2014-04-08 03:07:54.361,1000,,109857,13,5405,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94280,3812,-7.00,FALSE,IMPORT-LATE1,2014-04-08 03:07:54.373,49144,,2014-02-04 19:07:33.981,cd778653-6a91-4286-bd26-10a94947064a,,FALSE,FALSE,2014-04-08 03:07:54.373,4052,,109855,13,5405,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94281,3812,75.00,FALSE,Cash,2014-04-08 03:07:54.572,49146,,2014-02-11 19:25:36.181,196e855c-5e67-400c-a274-518b8276cbae,,FALSE,FALSE,2014-04-08 03:07:54.572,1000,,109860,13,5405,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94282,3812,-75.00,FALSE,Unit #165,2014-04-08 03:07:54.584,49146,,2014-02-11 19:25:36.181,061ee6c1-0e73-4e92-8fda-75b78ffd6cbb,,FALSE,FALSE,2014-04-08 03:07:54.584,4000,,109856,13,5405,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94283,3812,10.00,FALSE,Visa XXXX1111,2014-04-08 03:07:54.676,49147,,2014-02-12 23:09:09.589,3629d1df-4e8a-4dbf-9c1e-72a7a7a2f6be,,FALSE,FALSE,2014-04-08 03:07:54.676,1020,,109861,13,5405,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94284,3812,-10.00,FALSE,Unit #165,2014-04-08 03:07:54.686,49147,,2014-02-12 23:09:09.589,3277a1b2-88c0-4e89-ac9e-3243072528bd,,FALSE,FALSE,2014-04-08 03:07:54.686,4000,,109856,13,5405,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94285,3812,42.50,FALSE,Cash,2014-04-08 03:07:54.784,49148,,2014-03-04 19:51:19.159,9ed60fca-0acd-415d-969d-89d4d8d48603,,FALSE,FALSE,2014-04-08 03:07:54.784,1000,,109863,13,5405,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94286,3812,-42.50,FALSE,Unit #165,2014-04-08 03:07:54.796,49148,,2014-03-04 19:51:19.159,b3650b1c-3137-4235-b00e-d0f55495e9e6,,FALSE,FALSE,2014-04-08 03:07:54.796,4000,,109862,13,5405,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94287,3812,42.50,FALSE,Visa XXXX9584,2014-04-08 03:07:54.963,49149,,2014-03-12 17:26:15.070,8fad4d7f-d4f7-4416-b511-85fcb2f2b88c,,FALSE,FALSE,2014-04-08 03:07:54.963,1020,,109865,13,5405,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94288,3812,-42.50,FALSE,Unit #165,2014-04-08 03:07:54.973,49149,,2014-03-12 17:26:15.070,9ce14942-e045-4a2a-b5cf-794751023f35,,FALSE,FALSE,2014-04-08 03:07:54.973,4000,,109862,13,5405,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94289,3812,15.00,FALSE,Visa XXXX9584,2014-04-08 03:07:55.037,49150,,2014-03-12 17:26:15.070,42435ba4-ce9e-4715-9d25-a62756a87ff2,,FALSE,FALSE,2014-04-08 03:07:55.037,1020,,109865,13,5405,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94290,3812,-15.00,FALSE,LF,2014-04-08 03:07:55.049,49150,,2014-03-12 17:26:15.070,f428ba90-de73-4259-a457-0f044d9d7678,,FALSE,FALSE,2014-04-08 03:07:55.049,4052,,109864,13,5405,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94291,3812,42.50,FALSE,Cash,2014-04-08 03:07:55.158,49151,,2014-03-31 18:22:08.388,d5802d07-4619-4b4d-95e1-cf25a349ca90,,FALSE,FALSE,2014-04-08 03:07:55.158,1000,,109867,13,5405,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94292,3812,-42.50,FALSE,Unit #165,2014-04-08 03:07:55.170,49151,,2014-03-31 18:22:08.388,e832d836-8066-44ef-9d58-1321c5ded731,,FALSE,FALSE,2014-04-08 03:07:55.170,4000,,109866,13,5405,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94293,3812,8.00,FALSE,Visa XXXX1111,2014-04-08 03:07:55.685,49152,,2014-04-08 03:07:55.682,e1d0a47b-4586-4dd7-98bf-6cff4760377e,,FALSE,FALSE,2014-04-08 03:07:55.685,1020,,109861,13,5405,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94294,3812,-8.00,FALSE,IMPORT-LATE1,2014-04-08 03:07:55.694,49152,,2014-04-08 03:07:55.682,962728b2-83db-474b-bbff-de76f4a6e9fd,,FALSE,FALSE,2014-04-08 03:07:55.694,4052,,109855,13,5405,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94295,3813,85.00,FALSE,Check #164,2014-04-08 03:07:56.241,49153,,2014-02-03 16:54:14.048,4a024287-722e-46d9-88e8-e0377a8f7b43,,FALSE,FALSE,2014-04-08 03:07:56.241,1001,,109870,13,5406,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94296,3813,-85.00,FALSE,Unit #166,2014-04-08 03:07:56.253,49153,,2014-02-03 16:54:14.048,a2383bd8-3e5e-4eea-8f00-e149cadcecc5,,FALSE,FALSE,2014-04-08 03:07:56.253,4000,,109869,13,5406,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94297,3813,85.00,FALSE,Check #166,2014-04-08 03:07:56.544,49156,,2014-03-03 15:43:57.659,e86bb318-72cd-4481-b608-216b27eee4b1,,FALSE,FALSE,2014-04-08 03:07:56.544,1001,,109876,13,5406,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94298,3813,-85.00,FALSE,Unit #166,2014-04-08 03:07:56.556,49156,,2014-03-03 15:43:57.659,58328294-2a51-499d-a383-ef27db4b321a,,FALSE,FALSE,2014-04-08 03:07:56.556,4000,,109875,13,5406,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94299,3813,85.00,FALSE,Check #85.00,2014-04-08 03:07:56.742,49157,,2014-03-27 14:34:29.587,2b2f1ae4-f47d-4ea4-ade6-45bf1361f356,,FALSE,FALSE,2014-04-08 03:07:56.742,1001,,109878,13,5406,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94300,3813,-85.00,FALSE,Unit #166,2014-04-08 03:07:56.753,49157,,2014-03-27 14:34:29.587,ef560fd2-35ec-4841-a195-6333e73c15c2,,FALSE,FALSE,2014-04-08 03:07:56.753,4000,,109877,13,5406,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94303,3814,20.00,FALSE,Check #1316,2014-04-08 03:07:57.640,49160,,2014-03-07 15:51:42.147,5e7e3d36-09aa-4dd0-8ac8-e6305396a097,,FALSE,FALSE,2014-04-08 03:07:57.640,1001,,109887,13,5407,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94304,3814,-20.00,FALSE,Unit #167,2014-04-08 03:07:57.650,49160,,2014-03-07 15:51:42.147,41715ab5-011f-4eb0-9ae3-6a7d510a12cd,,FALSE,FALSE,2014-04-08 03:07:57.650,4000,,109880,13,5407,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94305,3814,15.00,FALSE,Check #1316,2014-04-08 03:07:57.711,49161,,2014-03-07 15:51:42.147,72ef2119-c54b-4d0f-95c9-168150961724,,FALSE,FALSE,2014-04-08 03:07:57.711,1001,,109887,13,5407,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94306,3814,-15.00,FALSE,LF,2014-04-08 03:07:57.722,49161,,2014-03-07 15:51:42.147,442fdb4b-5c99-43f3-ad72-f843cfa546b2,,FALSE,FALSE,2014-04-08 03:07:57.722,4052,,109884,13,5407,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94307,3814,40.00,FALSE,Check #1316,2014-04-08 03:07:57.870,49162,,2014-03-07 15:51:42.147,6d80db66-bdb9-431c-830d-3c3766c7bc92,,FALSE,FALSE,2014-04-08 03:07:57.870,1001,,109887,13,5407,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94308,3814,-40.00,FALSE,Unit #167,2014-04-08 03:07:57.882,49162,,2014-03-07 15:51:42.147,e55f0d62-b3f0-4ff2-a7a9-94e68ae2760f,,FALSE,FALSE,2014-04-08 03:07:57.882,4000,,109885,13,5407,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94309,3814,5.00,FALSE,Check #1316,2014-04-08 03:07:57.946,49163,,2014-03-07 15:51:42.147,c0d57a53-9453-4cb5-8fda-6a3226594a20,,FALSE,FALSE,2014-04-08 03:07:57.946,1001,,109887,13,5407,2026-07-09 09:47:00.220 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94310,3814,-5.00,FALSE,Unit #167,2014-04-08 03:07:57.959,49163,,2014-03-07 15:51:42.147,32d37d8c-60fa-4223-9d14-bc34ed947eca,,FALSE,FALSE,2014-04-08 03:07:57.959,4000,,109886,13,5407,2026-07-09 09:47:00.220 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94311,3815,40.00,FALSE,Cash,2014-04-08 03:07:58.709,49164,,2014-02-06 16:10:22.611,9755f775-1496-4e1f-b22c-95aede09e231,,FALSE,FALSE,2014-04-08 03:07:58.709,1000,,109890,13,5408,2026-07-09 09:47:00.220 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94312,3815,-40.00,FALSE,Unit #168,2014-04-08 03:07:58.721,49164,,2014-02-06 16:10:22.611,bc88e849-59ba-4dc5-aa48-af178df7c600,,FALSE,FALSE,2014-04-08 03:07:58.721,4000,,109889,13,5408,2026-07-09 09:47:00.220 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94313,3815,40.00,FALSE,Mastercard XXXX7170,2014-04-08 03:07:59.111,49167,,2014-03-10 17:09:02.520,b65dfafd-aa45-454c-b19e-20dd488b8609,,FALSE,FALSE,2014-04-08 03:07:59.111,1021,,109896,13,5408,2026-07-09 09:47:00.220 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94314,3815,-40.00,FALSE,Unit #168,2014-04-08 03:07:59.124,49167,,2014-03-10 17:09:02.520,31bfa30e-bfe3-4e7e-9aba-5503869bce2e,,FALSE,FALSE,2014-04-08 03:07:59.124,4000,,109895,13,5408,2026-07-09 09:47:00.220 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94315,3816,35.00,FALSE,Visa XXXX0886,2014-04-08 03:07:59.870,49168,,2014-02-03 22:00:33.691,31625d5b-7869-42bc-87b5-1489505d6763,,FALSE,FALSE,2014-04-08 03:07:59.870,1020,,109901,13,5409,2026-07-09 09:47:00.220 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94316,3816,-35.00,FALSE,Unit #169,2014-04-08 03:07:59.882,49168,,2014-02-03 22:00:33.691,dcf39edf-5f8c-474a-ad63-4e5f0b4e961c,,FALSE,FALSE,2014-04-08 03:07:59.882,4000,,109900,13,5409,2026-07-09 09:47:00.220 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94317,3816,35.00,FALSE,Visa XXXX0886,2014-04-08 03:08:00.297,49171,,2014-03-01 22:02:26.670,1ed7f9a7-647d-42cf-bfbe-80e58d5686e1,,FALSE,FALSE,2014-04-08 03:08:00.297,1020,,109907,13,5409,2026-07-09 09:47:00.220 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94318,3816,-35.00,FALSE,Unit #169,2014-04-08 03:08:00.309,49171,,2014-03-01 22:02:26.670,77c1460a-0cb4-42ff-adba-2014bdd7b6cc,,FALSE,FALSE,2014-04-08 03:08:00.309,4000,,109906,13,5409,2026-07-09 09:47:00.220 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94319,3816,35.00,FALSE,Visa XXXX0886,2014-04-08 03:08:00.426,49172,,2014-04-03 17:50:09.483,50fb99e3-b299-4c1f-bf1a-b0f3036a382c,,FALSE,FALSE,2014-04-08 03:08:00.426,1020,,109910,13,5409,2026-07-09 09:47:00.220 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94320,3816,-35.00,FALSE,Unit #169,2014-04-08 03:08:00.439,49172,,2014-04-03 17:50:09.483,e1082e7e-5aed-4bcd-9560-aaea39656156,,FALSE,FALSE,2014-04-08 03:08:00.439,4000,,109908,13,5409,2026-07-09 09:47:00.220 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
94321,3817,50.00,FALSE,Visa XXXX0630,2014-04-08 03:08:01.082,49173,,2014-02-03 22:01:58.114,b9386b7a-02d1-4560-95c5-758a1d8e8553,,FALSE,FALSE,2014-04-08 03:08:01.082,1020,,109913,13,5410,2026-07-09 09:47:00.220 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
