"effective_on","description","amount","account_balance_id","tenant_id","ledger_id","facility_id","created_at","updated_at","uuid","reversal","account_balance_item_id","internal_account_code","daily_transaction","transaction_type","hidden","reference_number","display_code","id"
2014-03-29 14:43:15.765,Check #1609,55.00,109566,3790,5380,13,2014-04-08 03:07:23.163,2014-04-08 03:07:23.163,"5f68a6e6-2ba5-4dbe-b6ab-a514526e57e8",false,49031,"1001",false,,false,,,94159
2014-03-29 14:43:15.765,Unit #140,-55.00,109563,3790,5380,13,2014-04-08 03:07:23.175,2014-04-08 03:07:23.175,"4c216d0c-09d9-4102-8fd1-e4fbb7569d46",false,49031,"4000",false,,false,,,94160
2014-03-29 14:43:15.765,Check #1609,15.00,109566,3790,5380,13,2014-04-08 03:07:23.311,2014-04-08 03:07:23.311,e0344100-2241-4aa4-aec6-2e02f4991785,false,49032,"1001",false,,false,,,94161
2014-03-29 14:43:15.765,LF,-15.00,109565,3790,5380,13,2014-04-08 03:07:23.322,2014-04-08 03:07:23.322,"7b7e2446-a42f-47e9-a7a4-8c87cc1659f0",false,49032,"4052",false,,false,,,94162
2014-02-10 15:56:20.834,Cash,40.00,109596,3793,5383,13,2014-04-08 03:07:26.056,2014-04-08 03:07:26.056,"6445b295-c99d-4baf-bdd6-02c89fd6f6be",false,49038,"1000",false,,false,,,94167
2014-02-10 15:56:20.834,Unit #143,-40.00,109595,3793,5383,13,2014-04-08 03:07:26.145,2014-04-08 03:07:26.145,"7903da93-e297-45ac-a1d4-8ceeff247ac3",false,49038,"4000",false,,false,,,94168
2014-03-10 19:33:48.103,Cash,40.00,109602,3793,5383,13,2014-04-08 03:07:26.448,2014-04-08 03:07:26.448,"4723da3e-26d6-48ec-b475-bb5fdb1acd99",false,49041,"1000",false,,false,,,94169
2014-03-10 19:33:48.103,Unit #143,-40.00,109601,3793,5383,13,2014-04-08 03:07:26.460,2014-04-08 03:07:26.460,"3a823eb3-a026-4e60-bd82-6e468a1f87bd",false,49041,"4000",false,,false,,,94170
2014-02-10 20:13:38.735,Check #446,75.00,109612,3794,5384,13,2014-04-08 03:07:27.588,2014-04-08 03:07:27.588,"89186fa8-64d1-4ffc-8411-0ba3a4a99daa",false,49043,"1001",false,,false,,,94173
2014-02-10 20:13:38.735,Unit #144,-75.00,109608,3794,5384,13,2014-04-08 03:07:27.599,2014-04-08 03:07:27.599,"33c0cf5d-1975-4800-8e6a-c1c5add563f6",false,49043,"4000",false,,false,,,94174
2014-03-11 14:27:06.397,Check #454,77.00,109622,3794,5384,13,2014-04-08 03:07:28.165,2014-04-08 03:07:28.165,"2888bbb8-19e5-4cc4-b153-6f761e8e2436",false,49048,"1001",false,,false,,,94175
2014-03-11 14:27:06.397,Unit #144,-77.00,109619,3794,5384,13,2014-04-08 03:07:28.177,2014-04-08 03:07:28.177,"7332f71b-605a-4582-9185-6913147c5545",false,49048,"4000",false,,false,,,94176
2014-03-11 14:27:06.397,Check #454,2.00,109622,3794,5384,13,2014-04-08 03:07:28.243,2014-04-08 03:07:28.243,b8abbea4-af6d-4351-8e8b-1659f8a3b4e8,false,49049,"1001",false,,false,,,94177
2014-03-11 14:27:06.397,Unit #144,-2.00,109621,3794,5384,13,2014-04-08 03:07:28.255,2014-04-08 03:07:28.255,"47440791-9fec-40f1-8532-c121470dea4c",false,49049,"4000",false,,false,,,94178
2014-02-03 16:39:15.577,Check #3640,85.00,109625,3795,5385,13,2014-04-08 03:07:29.347,2014-04-08 03:07:29.347,ce49771b-ed00-4abf-bf2c-bc185a3a06e0,false,49051,"1001",false,,false,,,94181
2014-02-03 16:39:15.577,Unit #145,-85.00,109624,3795,5385,13,2014-04-08 03:07:29.359,2014-04-08 03:07:29.359,"38dbaed8-3046-465d-ae99-8f770414a7f1",false,49051,"4000",false,,false,,,94182
2014-02-28 17:32:03.307,Check #3649,85.00,109631,3795,5385,13,2014-04-08 03:07:29.465,2014-04-08 03:07:29.465,"14893d17-6bca-4fef-ae89-e65df533f676",false,49052,"1001",false,,false,,,94183
2014-02-28 17:32:03.307,Unit #145,-85.00,109630,3795,5385,13,2014-04-08 03:07:29.477,2014-04-08 03:07:29.477,"111f76b1-dc2f-4adc-971b-93a53ad1f2d5",false,49052,"4000",false,,false,,,94184
2014-03-31 19:38:34.262,Check #3669,85.00,109634,3795,5385,13,2014-04-08 03:07:29.853,2014-04-08 03:07:29.853,c3240d6c-a9a5-478e-8efc-ff325979dffa,false,49055,"1001",false,,false,,,94185
2014-03-31 19:38:34.262,Unit #145,-85.00,109632,3795,5385,13,2014-04-08 03:07:29.865,2014-04-08 03:07:29.865,ce79b780-264d-47f3-99b9-72186915c279,false,49055,"4000",false,,false,,,94186
2014-02-03 15:54:16.775,Check #3640,85.00,109639,3795,5398,13,2014-04-08 03:07:30.986,2014-04-08 03:07:30.986,"5d6893e8-24fa-41e4-b22a-cb260af2e019",false,49058,"1001",false,,false,,,94189
2014-02-03 15:54:16.775,Unit #158,-85.00,109638,3795,5398,13,2014-04-08 03:07:30.998,2014-04-08 03:07:30.998,d894dcbe-1892-4f8b-85f4-a16afe1eaba4,false,49058,"4000",false,,false,,,94190
2014-02-28 17:32:03.319,Check #3649,85.00,109645,3795,5398,13,2014-04-08 03:07:31.106,2014-04-08 03:07:31.106,"9bbb6c49-dbb6-4258-9022-5e42fa430e4a",false,49059,"1001",false,,false,,,94191
2014-02-28 17:32:03.319,Unit #158,-85.00,109644,3795,5398,13,2014-04-08 03:07:31.117,2014-04-08 03:07:31.117,"1a3fd41b-4ef5-4a2e-8004-75d0bc177e07",false,49059,"4000",false,,false,,,94192
2014-04-01 17:30:22.286,Check #3669,85.00,109648,3795,5398,13,2014-04-08 03:07:31.491,2014-04-08 03:07:31.491,"45fbbca2-e45e-47d5-ad2e-fed9007b82a6",false,49062,"1001",false,,false,,,94193
2014-04-01 17:30:22.286,Unit #158,-85.00,109646,3795,5398,13,2014-04-08 03:07:31.503,2014-04-08 03:07:31.503,d6d3ecc0-5647-4379-9167-142c7e6ec8b6,false,49062,"4000",false,,false,,,94194
2014-02-19 15:10:17.230,Mastercard XXXX0398,85.00,109654,3796,5387,13,2014-04-08 03:07:32.397,2014-04-08 03:07:32.397,ad037ab5-a893-4646-a379-0235f64f7200,false,49065,"1021",false,,false,,,94195
2014-02-19 15:10:17.230,Unit #147,-85.00,109650,3796,5387,13,2014-04-08 03:07:32.408,2014-04-08 03:07:32.408,eb4c749c-8345-410f-bc30-a6c406471265,false,49065,"4000",false,,false,,,94196
2014-03-08 03:44:40.875,Mastercard XXXX0398,85.00,109657,3796,5387,13,2014-04-08 03:07:32.591,2014-04-08 03:07:32.591,ea96a55d-3cc1-4cca-9564-0405a83a9bea,false,49066,"1021",false,,false,,,94197
2014-03-08 03:44:40.875,Unit #147,-85.00,109656,3796,5387,13,2014-04-08 03:07:32.603,2014-04-08 03:07:32.603,c240e780-932f-450a-bf72-eb10799b4105,false,49066,"4000",false,,false,,,94198
2014-02-11 16:20:09.528,Visa XXXX7418,80.00,109663,3797,5388,13,2014-04-08 03:07:33.383,2014-04-08 03:07:33.383,a6772911-49cb-4979-97d2-83168b6b9351,false,49068,"1020",false,,false,,,94199
2014-02-11 16:20:09.528,Unit #148,-80.00,109660,3797,5388,13,2014-04-08 03:07:33.403,2014-04-08 03:07:33.403,"7afbece4-bec1-4022-af1e-eacd51ee17b2",false,49068,"4000",false,,false,,,94200
2014-03-01 22:02:18.517,Visa XXXX7418,80.00,109665,3797,5388,13,2014-04-08 03:07:33.508,2014-04-08 03:07:33.508,"5bae2c0e-787d-446d-8b03-911547877d0d",false,49069,"1020",false,,false,,,94201
2014-03-01 22:02:18.517,Unit #148,-80.00,109664,3797,5388,13,2014-04-08 03:07:33.520,2014-04-08 03:07:33.520,"7cc922d7-3f37-475f-a753-ac86d45321d1",false,49069,"4000",false,,false,,,94202
2014-02-03 21:56:24.276,Mastercard XXXX1963,80.00,109669,3798,5389,13,2014-04-08 03:07:34.098,2014-04-08 03:07:34.098,"12096eaf-818a-46cb-925d-1369dd12c6df",false,49070,"1021",false,,false,,,94203
2014-02-03 21:56:24.276,Unit #149,-80.00,109668,3798,5389,13,2014-04-08 03:07:34.110,2014-04-08 03:07:34.110,"59729bab-b40a-4985-b1f4-22eaa9608eaa",false,49070,"4000",false,,false,,,94204
2014-03-01 22:03:11.503,Mastercard XXXX1963,80.00,109671,3798,5389,13,2014-04-08 03:07:34.213,2014-04-08 03:07:34.213,"97b56e6c-22b9-403a-bdf5-ccf16a075524",false,49071,"1021",false,,false,,,94205
2014-03-01 22:03:11.503,Unit #149,-80.00,109670,3798,5389,13,2014-04-08 03:07:34.225,2014-04-08 03:07:34.225,"471bb810-3990-44db-aafc-e955f78d9be0",false,49071,"4000",false,,false,,,94206
2014-04-02 21:04:46.308,Mastercard XXXX1963,80.00,109673,3798,5389,13,2014-04-08 03:07:34.408,2014-04-08 03:07:34.408,"43c60689-6b1f-4f7c-a9d1-881a6d996a06",false,49072,"1021",false,,false,,,94207
2014-04-02 21:04:46.308,Unit #149,-80.00,109672,3798,5389,13,2014-04-08 03:07:34.419,2014-04-08 03:07:34.419,"54d604a6-6c11-44cd-b714-c7bcc59dd841",false,49072,"4000",false,,false,,,94208
2014-02-03 17:08:39.133,Cash,72.00,109676,3799,5390,13,2014-04-08 03:07:35.096,2014-04-08 03:07:35.096,"70a3b089-59f9-4e97-95b8-dd50008415f9",false,49073,"1000",false,,false,,,94209
2014-02-03 17:08:39.133,Unit #150,-72.00,109675,3799,5390,13,2014-04-08 03:07:35.108,2014-04-08 03:07:35.108,"53939077-1320-4d3d-8f82-72fb2eaba115",false,49073,"4000",false,,false,,,94210
2014-02-03 17:07:59.376,Cash,72.00,109685,3799,5415,13,2014-04-08 03:07:36.000,2014-04-08 03:07:36.000,"603a7fcd-1cbe-4193-8cc2-c19234044023",false,49077,"1000",false,,false,,,94211
2014-02-03 17:07:59.376,Unit #176,-72.00,109684,3799,5415,13,2014-04-08 03:07:36.012,2014-04-08 03:07:36.012,a1fd0877-00a9-4606-9bcd-ba9fc4bc7921,false,49077,"4000",false,,false,,,94212
2014-02-03 17:06:43.568,Cash,80.00,109694,3799,5418,13,2014-04-08 03:07:36.992,2014-04-08 03:07:36.992,"3acc581d-ff78-41f3-a13f-51346139d035",false,49081,"1000",false,,false,,,94213
2014-02-03 17:06:43.568,Unit #179,-80.00,109693,3799,5418,13,2014-04-08 03:07:37.004,2014-04-08 03:07:37.004,"2b016cfd-56c3-4478-99fb-414bdc0f8ee8",false,49081,"4000",false,,false,,,94214
2014-02-10 18:46:36.922,Visa XXXX0787,85.00,109717,3801,5393,13,2014-04-08 03:07:38.946,2014-04-08 03:07:38.946,"96f5d74b-29ef-459b-a0ab-4a159efca074",false,49087,"1020",false,,false,,,94215
2014-02-10 18:46:36.922,Unit #153,-85.00,109715,3801,5393,13,2014-04-08 03:07:39.037,2014-04-08 03:07:39.037,"77ae6453-2026-4714-b666-d34ef2ace62d",false,49087,"4000",false,,false,,,94216
2014-03-10 18:05:21.152,Visa XXXX0787,85.00,109721,3801,5393,13,2014-04-08 03:07:39.189,2014-04-08 03:07:39.189,"2403dbc5-b704-4c5a-88ae-9789e576aa3c",false,49088,"1020",false,,false,,,94217
2014-03-10 18:05:21.152,Unit #153,-85.00,109720,3801,5393,13,2014-04-08 03:07:39.201,2014-04-08 03:07:39.201,"35883f76-bd7d-4d06-bbd6-31ea048019c3",false,49088,"4000",false,,false,,,94218
2014-02-03 21:57:30.965,Mastercard XXXX6107,80.00,109725,3802,5394,13,2014-04-08 03:07:39.987,2014-04-08 03:07:39.987,f9de1afb-3302-4ec3-bca2-cd6d8f99d28d,false,49090,"1021",false,,false,,,94221
2014-02-03 21:57:30.965,Unit #154,-80.00,109724,3802,5394,13,2014-04-08 03:07:40.004,2014-04-08 03:07:40.004,"341c4217-aa0b-4750-8488-de4f5fe8075f",false,49090,"4000",false,,false,,,94222
2014-03-01 22:02:05.564,Mastercard XXXX6107,80.00,109727,3802,5394,13,2014-04-08 03:07:40.116,2014-04-08 03:07:40.116,ab34f0e6-8f34-43b4-9e86-218eb647e4fc,false,49091,"1021",false,,false,,,94223
2014-03-01 22:02:05.564,Unit #154,-80.00,109726,3802,5394,13,2014-04-08 03:07:40.127,2014-04-08 03:07:40.127,c1109add-cebe-4b93-bcc1-13211f6088c5,false,49091,"4000",false,,false,,,94224
2014-04-02 21:04:09.869,Mastercard XXXX6107,80.00,109729,3802,5394,13,2014-04-08 03:07:40.316,2014-04-08 03:07:40.316,"2d3e7485-ee33-43b0-81c8-2230cc5b5512",false,49092,"1021",false,,false,,,94225
2014-04-02 21:04:09.869,Unit #154,-80.00,109728,3802,5394,13,2014-04-08 03:07:40.328,2014-04-08 03:07:40.328,f084245d-d9fb-44e9-90dd-b07acf486234,false,49092,"4000",false,,false,,,94226
2014-02-04 15:23:21.297,Mastercard XXXX2684,85.00,109732,3803,5395,13,2014-04-08 03:07:41.043,2014-04-08 03:07:41.043,"1e6337f1-ac27-4bcb-a998-9fc7f37f22dc",false,49093,"1021",false,,false,,,94227
2014-02-04 15:23:21.297,Unit #155,-85.00,109731,3803,5395,13,2014-04-08 03:07:41.055,2014-04-08 03:07:41.055,f390c477-33ae-4529-a25d-89254b3054c9,false,49093,"4000",false,,false,,,94228
2014-03-03 17:04:29.131,Visa XXXX4089,85.00,109738,3803,5395,13,2014-04-08 03:07:41.362,2014-04-08 03:07:41.362,ff33136e-73b7-4a21-91f1-25848a2ffd0d,false,49096,"1020",false,,false,,,94229
2014-03-03 17:04:29.131,Unit #155,-85.00,109737,3803,5395,13,2014-04-08 03:07:41.373,2014-04-08 03:07:41.373,"0f66ee30-8504-4918-b420-0257dc956786",false,49096,"4000",false,,false,,,94230
2014-04-01 15:47:38.742,Visa XXXX4089,85.00,109741,3803,5395,13,2014-04-08 03:07:41.558,2014-04-08 03:07:41.558,"5c7840a1-0c23-4896-aa77-575922559a19",false,49097,"1020",false,,false,,,94231
2014-04-01 15:47:38.742,Unit #155,-85.00,109739,3803,5395,13,2014-04-08 03:07:41.569,2014-04-08 03:07:41.569,dfefa1a0-3bb3-4ce0-959a-0d3b38672186,false,49097,"4000",false,,false,,,94232
2014-02-10 21:39:12.647,Mastercard XXXX1048,77.00,109751,3805,5397,13,2014-04-08 03:07:42.894,2014-04-08 03:07:42.894,"33107113-82c8-48df-8b1b-18b099cf9f1f",false,49099,"1021",false,,false,,,94233
2014-02-10 21:39:12.647,Unit #157,-77.00,109748,3805,5397,13,2014-04-08 03:07:42.906,2014-04-08 03:07:42.906,"172bf420-c007-4f1e-88b0-8c7b38791961",false,49099,"4000",false,,false,,,94234
2014-03-10 20:57:47.530,Mastercard XXXX1872,77.00,109761,3805,5397,13,2014-04-08 03:07:43.480,2014-04-08 03:07:43.480,b03878d5-bd74-4056-b9cc-9b12a069a262,false,49104,"1021",false,,false,,,94235
2014-03-10 20:57:47.530,Unit #157,-77.00,109756,3805,5397,13,2014-04-08 03:07:43.492,2014-04-08 03:07:43.492,fe820d16-090f-421e-8336-6f481661ca55,false,49104,"4000",false,,false,,,94236
2014-02-10 21:40:10.775,Mastercard XXXX1048,85.00,109766,3805,5422,13,2014-04-08 03:07:44.467,2014-04-08 03:07:44.467,c100bdc2-067b-45fe-b432-0465205f9b72,false,49105,"1021",false,,false,,,94237
2014-02-10 21:40:10.775,Unit #183,-85.00,109763,3805,5422,13,2014-04-08 03:07:44.479,2014-04-08 03:07:44.479,c1298d5d-4e89-475e-b707-2dc7d1279ffa,false,49105,"4000",false,,false,,,94238
2014-03-10 20:57:47.539,Mastercard XXXX1872,85.00,109772,3805,5422,13,2014-04-08 03:07:44.873,2014-04-08 03:07:44.873,"4047aa09-a806-45f0-a670-45641024948c",false,49109,"1021",false,,false,,,94239
2014-03-10 20:57:47.539,Unit #183,-85.00,109771,3805,5422,13,2014-04-08 03:07:44.884,2014-04-08 03:07:44.884,"2fe4ed7e-cdea-4b52-8fb0-c1f01c9cfe93",false,49109,"4000",false,,false,,,94240
2014-03-03 15:46:58.372,Check #4314,85.00,109783,3806,5399,13,2014-04-08 03:07:46.060,2014-04-08 03:07:46.060,"78b91c58-2a93-4fa7-bbb6-3854b2e169c8",false,49113,"1001",false,,false,,,94243
2014-03-03 15:46:58.372,Unit #159,-85.00,109782,3806,5399,13,2014-04-08 03:07:46.149,2014-04-08 03:07:46.149,"9b4c9c29-af51-41b7-badb-418b7c6c6a44",false,49113,"4000",false,,false,,,94244
2014-04-02 17:58:34.811,Check #4337,85.00,109786,3806,5399,13,2014-04-08 03:07:46.256,2014-04-08 03:07:46.256,a00c5ad8-f529-4231-9b1d-d2b237f1e7e1,false,49114,"1001",false,,false,,,94245
2014-04-02 17:58:34.811,Unit #159,-85.00,109784,3806,5399,13,2014-04-08 03:07:46.268,2014-04-08 03:07:46.268,"256a56cd-6cb6-4b7f-bc70-a99ba27574d0",false,49114,"4000",false,,false,,,94246
2014-02-03 17:52:04.510,Check #3931,77.00,109789,3807,5400,13,2014-04-08 03:07:47.000,2014-04-08 03:07:47.000,"97d77cb4-787b-4cec-ade9-4c9a18600ea6",false,49115,"1001",false,,false,,,94247
2014-02-03 17:52:04.510,Unit #160,-77.00,109788,3807,5400,13,2014-04-08 03:07:47.012,2014-04-08 03:07:47.012,"07fdb4c2-e8fe-4e37-a138-88321e5bb78b",false,49115,"4000",false,,false,,,94248
2014-03-06 17:16:07.453,Check #3938,77.00,109795,3807,5400,13,2014-04-08 03:07:47.391,2014-04-08 03:07:47.391,"06ed84ad-142e-474e-add8-470f32290869",false,49118,"1001",false,,false,,,94249
2014-03-06 17:16:07.453,Unit #160,-77.00,109794,3807,5400,13,2014-04-08 03:07:47.403,2014-04-08 03:07:47.403,bca26639-d837-4ddb-bb9d-dbc17951960e,false,49118,"4000",false,,false,,,94250
2014-02-24 16:36:26.748,Check #1768,77.00,109809,3808,5401,13,2014-04-08 03:07:48.537,2014-04-08 03:07:48.537,"34649576-1fe4-4586-9fb3-9758a0c4fc16",false,49121,"1001",false,,false,,,94251
2014-02-24 16:36:26.748,Unit #161,-77.00,109799,3808,5401,13,2014-04-08 03:07:48.550,2014-04-08 03:07:48.550,"1b13f9b3-65d7-468f-b5dd-e219f10602c1",false,49121,"4000",false,,false,,,94252
2014-02-24 16:36:26.748,Check #1768,77.00,109809,3808,5401,13,2014-04-08 03:07:48.615,2014-04-08 03:07:48.615,bce5c43d-13f5-4ed2-940a-c1f3b58e7f02,false,49122,"1001",false,,false,,,94253
2014-02-24 16:36:26.748,Unit #161,-77.00,109807,3808,5401,13,2014-04-08 03:07:48.627,2014-04-08 03:07:48.627,"27764b5e-af38-4634-8d65-b2c3e240731b",false,49122,"4000",false,,false,,,94254
2014-04-03 14:45:14.225,Check #1801,77.00,109813,3808,5401,13,2014-04-08 03:07:48.923,2014-04-08 03:07:48.923,"48dab9fc-642e-4446-8d22-760cb6ccf187",false,49125,"1001",false,,false,,,94255
2014-04-03 14:45:14.225,Unit #161,-77.00,109810,3808,5401,13,2014-04-08 03:07:48.935,2014-04-08 03:07:48.935,e5d4a00b-0644-4735-b493-1c3be919fe02,false,49125,"4000",false,,false,,,94256
2014-04-03 14:45:14.225,Check #1801,77.00,109813,3808,5401,13,2014-04-08 03:07:49.007,2014-04-08 03:07:49.007,"3e8584de-e2bd-480a-8f16-622f29cdcc00",false,49126,"1001",false,,false,,,94257
2014-04-03 14:45:14.225,Unit #161,-77.00,109812,3808,5401,13,2014-04-08 03:07:49.097,2014-04-08 03:07:49.097,"65c1cd15-d491-4481-a36e-ea1bbecfbc43",false,49126,"4000",false,,false,,,94258
2014-02-03 21:51:53.927,Visa XXXX9652,77.00,109816,3809,5402,13,2014-04-08 03:07:49.809,2014-04-08 03:07:49.809,"88eee401-039c-47e3-8804-7f34f4f4ff1a",false,49127,"1020",false,,false,,,94259
2014-02-03 21:51:53.927,Unit #162,-77.00,109815,3809,5402,13,2014-04-08 03:07:49.821,2014-04-08 03:07:49.821,"6cc5f76d-0724-4847-89ef-e7f5b3a7422e",false,49127,"4000",false,,false,,,94260
2014-03-01 22:03:01.115,Visa XXXX9652,77.00,109818,3809,5402,13,2014-04-08 03:07:49.927,2014-04-08 03:07:49.927,"704e4645-1272-49d9-b5d0-01ca55610bb7",false,49128,"1020",false,,false,,,94261
2014-03-01 22:03:01.115,Unit #162,-77.00,109817,3809,5402,13,2014-04-08 03:07:49.939,2014-04-08 03:07:49.939,ffc51085-f46a-44a6-997d-db7093aeed07,false,49128,"4000",false,,false,,,94262
2014-04-02 21:04:58.512,Visa XXXX9652,77.00,109820,3809,5402,13,2014-04-08 03:07:50.044,2014-04-08 03:07:50.044,"517c4017-1f80-4d72-98c3-e7cde14301d8",false,49129,"1020",false,,false,,,94263
2014-04-02 21:04:58.512,Unit #162,-77.00,109819,3809,5402,13,2014-04-08 03:07:50.056,2014-04-08 03:07:50.056,d436006f-c5a3-45b2-9de7-b034e41d06bd,false,49129,"4000",false,,false,,,94264
2014-02-03 21:59:32.273,Visa XXXX7913,72.00,109825,3810,5403,13,2014-04-08 03:07:50.965,2014-04-08 03:07:50.965,"72e7d9ad-cedf-4ef0-9700-51c51f6d40e5",false,49130,"1020",false,,false,,,94265
2014-02-03 21:59:32.273,Unit #163,-72.00,109824,3810,5403,13,2014-04-08 03:07:50.977,2014-04-08 03:07:50.977,"2789f44c-9d79-452c-8029-b6f8d1a36e9a",false,49130,"4000",false,,false,,,94266
2014-03-01 22:03:13.981,Visa XXXX7913,72.00,109831,3810,5403,13,2014-04-08 03:07:51.274,2014-04-08 03:07:51.274,a1932bbb-70ad-44fd-82a5-4ec599b69918,false,49133,"1020",false,,false,,,94267
2014-03-01 22:03:13.981,Unit #163,-72.00,109830,3810,5403,13,2014-04-08 03:07:51.286,2014-04-08 03:07:51.286,c60c08ef-784a-4d53-abb4-f6643defbb8b,false,49133,"4000",false,,false,,,94268
2014-04-02 21:04:10.257,Visa XXXX7913,72.00,109834,3810,5403,13,2014-04-08 03:07:51.466,2014-04-08 03:07:51.466,"2f2f6f18-cf99-484c-a246-d1de76a40e3e",false,49134,"1020",false,,false,,,94269
2014-04-02 21:04:10.257,Unit #163,-72.00,109832,3810,5403,13,2014-04-08 03:07:51.479,2014-04-08 03:07:51.479,"8e7a2eeb-1baf-45e6-a832-459832e248bf",false,49134,"4000",false,,false,,,94270
2014-02-18 20:15:37.259,Check #5838,85.00,109841,3811,5404,13,2014-04-08 03:07:52.658,2014-04-08 03:07:52.658,e37af3db-2163-4b7d-bb4a-8905b4c8f801,false,49137,"1001",false,,false,,,94271
2014-02-18 20:15:37.259,Unit #164,-85.00,109836,3811,5404,13,2014-04-08 03:07:52.669,2014-04-08 03:07:52.669,"0eb2fc07-93e3-4fa9-aa47-84c215aa093c",false,49137,"4000",false,,false,,,94272
2014-03-15 12:16:11.341,Check #5885,85.00,109849,3811,5404,13,2014-04-08 03:07:53.050,2014-04-08 03:07:53.050,"0b9727a3-5475-4f79-8c19-23d1760ed2d5",false,49141,"1001",false,,false,,,94273
2014-03-15 12:16:11.341,Unit #164,-85.00,109846,3811,5404,13,2014-04-08 03:07:53.062,2014-04-08 03:07:53.062,"48b4e60f-0eaf-4e6a-aedd-f39d9c521a43",false,49141,"4000",false,,false,,,94274
2014-04-04 14:42:50.751,Check #5935,85.00,109852,3811,5404,13,2014-04-08 03:07:53.246,2014-04-08 03:07:53.246,"26595241-e105-4909-90ab-9ef5ee3710cf",false,49142,"1001",false,,false,,,94275
2014-04-04 14:42:50.751,Unit #164,-85.00,109850,3811,5404,13,2014-04-08 03:07:53.258,2014-04-08 03:07:53.258,"73510bb7-fc77-45b3-9380-cd4bc6a383fa",false,49142,"4000",false,,false,,,94276
2014-02-04 19:07:33.981,Cash,35.00,109857,3812,5405,13,2014-04-08 03:07:54.212,2014-04-08 03:07:54.212,"762a6159-ca02-4cb9-a67d-c0f83aa0ebbb",false,49143,"1000",false,,false,,,94277
2014-02-04 19:07:33.981,Unit #165,-35.00,109854,3812,5405,13,2014-04-08 03:07:54.223,2014-04-08 03:07:54.223,"6e7d75d3-8ed2-45dd-9e07-5d0fec95b57e",false,49143,"4000",false,,false,,,94278
2014-02-04 19:07:33.981,Cash,7.00,109857,3812,5405,13,2014-04-08 03:07:54.361,2014-04-08 03:07:54.361,"991c85b6-14bc-4e72-8ce7-b4cf4c958e67",false,49144,"1000",false,,false,,,94279
2014-02-04 19:07:33.981,IMPORT-LATE1,-7.00,109855,3812,5405,13,2014-04-08 03:07:54.373,2014-04-08 03:07:54.373,cd778653-6a91-4286-bd26-10a94947064a,false,49144,"4052",false,,false,,,94280
2014-02-11 19:25:36.181,Cash,75.00,109860,3812,5405,13,2014-04-08 03:07:54.572,2014-04-08 03:07:54.572,"196e855c-5e67-400c-a274-518b8276cbae",false,49146,"1000",false,,false,,,94281
2014-02-11 19:25:36.181,Unit #165,-75.00,109856,3812,5405,13,2014-04-08 03:07:54.584,2014-04-08 03:07:54.584,"061ee6c1-0e73-4e92-8fda-75b78ffd6cbb",false,49146,"4000",false,,false,,,94282
2014-02-12 23:09:09.589,Visa XXXX1111,10.00,109861,3812,5405,13,2014-04-08 03:07:54.676,2014-04-08 03:07:54.676,"3629d1df-4e8a-4dbf-9c1e-72a7a7a2f6be",false,49147,"1020",false,,false,,,94283
2014-02-12 23:09:09.589,Unit #165,-10.00,109856,3812,5405,13,2014-04-08 03:07:54.686,2014-04-08 03:07:54.686,"3277a1b2-88c0-4e89-ac9e-3243072528bd",false,49147,"4000",false,,false,,,94284
2014-03-04 19:51:19.159,Cash,42.50,109863,3812,5405,13,2014-04-08 03:07:54.784,2014-04-08 03:07:54.784,"9ed60fca-0acd-415d-969d-89d4d8d48603",false,49148,"1000",false,,false,,,94285
2014-03-04 19:51:19.159,Unit #165,-42.50,109862,3812,5405,13,2014-04-08 03:07:54.796,2014-04-08 03:07:54.796,b3650b1c-3137-4235-b00e-d0f55495e9e6,false,49148,"4000",false,,false,,,94286
2014-03-12 17:26:15.070,Visa XXXX9584,42.50,109865,3812,5405,13,2014-04-08 03:07:54.963,2014-04-08 03:07:54.963,"8fad4d7f-d4f7-4416-b511-85fcb2f2b88c",false,49149,"1020",false,,false,,,94287
2014-03-12 17:26:15.070,Unit #165,-42.50,109862,3812,5405,13,2014-04-08 03:07:54.973,2014-04-08 03:07:54.973,"9ce14942-e045-4a2a-b5cf-794751023f35",false,49149,"4000",false,,false,,,94288
2014-03-12 17:26:15.070,Visa XXXX9584,15.00,109865,3812,5405,13,2014-04-08 03:07:55.037,2014-04-08 03:07:55.037,"42435ba4-ce9e-4715-9d25-a62756a87ff2",false,49150,"1020",false,,false,,,94289
2014-03-12 17:26:15.070,LF,-15.00,109864,3812,5405,13,2014-04-08 03:07:55.049,2014-04-08 03:07:55.049,f428ba90-de73-4259-a457-0f044d9d7678,false,49150,"4052",false,,false,,,94290
2014-03-31 18:22:08.388,Cash,42.50,109867,3812,5405,13,2014-04-08 03:07:55.158,2014-04-08 03:07:55.158,d5802d07-4619-4b4d-95e1-cf25a349ca90,false,49151,"1000",false,,false,,,94291
2014-03-31 18:22:08.388,Unit #165,-42.50,109866,3812,5405,13,2014-04-08 03:07:55.170,2014-04-08 03:07:55.170,e832d836-8066-44ef-9d58-1321c5ded731,false,49151,"4000",false,,false,,,94292
2014-04-08 03:07:55.682,Visa XXXX1111,8.00,109861,3812,5405,13,2014-04-08 03:07:55.685,2014-04-08 03:07:55.685,e1d0a47b-4586-4dd7-98bf-6cff4760377e,false,49152,"1020",false,,false,,,94293
